// Alarm Init,,,,
EFEM-Robot_WaferGetError(LowerArm-Aligner1-Slot24),40129,,1,EFEM-Robot_WaferGetError(LowerArm-Aligner1-Slot24)
EFEM-Robot_WaferGetError(LowerArm-Aligner1-Slot25),40130,,1,EFEM-Robot_WaferGetError(LowerArm-Aligner1-Slot25)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot1),40131,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot1)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot2),40132,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot2)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot3),40133,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot3)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot4),40134,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot4)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot5),40135,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot5)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot6),40136,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot6)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot7),40137,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot7)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot8),40138,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot8)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot9),40139,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot9)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot10),40140,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot10)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot11),40141,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot11)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot12),40142,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot12)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot13),40143,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot13)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot14),40144,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot14)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot15),40145,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot15)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot16),40146,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot16)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot17),40147,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot17)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot18),40148,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot18)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot19),40149,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot19)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot20),40150,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot20)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot21),40151,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot21)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot22),40152,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot22)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot23),40153,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot23)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot24),40154,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot24)
EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot25),40155,,1,EFEM-Robot_WaferGetError(UpperArm-Aligner1-Slot25)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot1),40156,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot1)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot2),40157,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot2)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot3),40158,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot3)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot4),40159,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot4)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot5),40160,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot5)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot6),40161,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot6)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot7),40162,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot7)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot8),40163,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot8)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot9),40164,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot9)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot10),40165,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot10)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot11),40166,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot11)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot12),40167,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot12)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot13),40168,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot13)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot14),40169,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot14)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot15),40170,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot15)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot16),40171,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot16)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot17),40172,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot17)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot18),40173,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot18)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot19),40174,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot19)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot20),40175,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot20)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot21),40176,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot21)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot22),40177,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot22)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot23),40178,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot23)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot24),40179,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot24)
EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot25),40180,,1,EFEM-Robot_WaferGetError(LowerArm-Stage1-Slot25)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot1),40181,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot1)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot2),40182,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot2)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot3),40183,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot3)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot4),40184,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot4)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot5),40185,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot5)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot6),40186,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot6)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot7),40187,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot7)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot8),40188,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot8)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot9),40189,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot9)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot10),40190,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot10)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot11),40191,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot11)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot12),40192,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot12)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot13),40193,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot13)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot14),40194,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot14)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot15),40195,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot15)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot16),40196,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot16)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot17),40197,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot17)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot18),40198,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot18)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot19),40199,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot19)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot20),40200,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot20)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot21),40201,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot21)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot22),40202,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot22)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot23),40203,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot23)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot24),40204,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot24)
EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot25),40205,,1,EFEM-Robot_WaferGetError(UpperArm-Stage1-Slot25)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot1),40206,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot1)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot2),40207,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot2)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot3),40208,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot3)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot4),40209,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot4)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot5),40210,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot5)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot6),40211,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot6)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot7),40212,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot7)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot8),40213,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot8)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot9),40214,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot9)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot10),40215,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot10)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot11),40216,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot11)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot12),40217,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot12)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot13),40218,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot13)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot14),40219,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot14)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot15),40220,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot15)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot16),40221,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot16)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot17),40222,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot17)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot18),40223,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot18)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot19),40224,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot19)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot20),40225,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot20)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot21),40226,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot21)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot22),40227,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot22)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot23),40228,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot23)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot24),40229,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot24)
EFEM-Robot_WaferPutError(LowerArm-P1-Slot25),40230,,1,EFEM-Robot_WaferPutError(LowerArm-P1-Slot25)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot1),40231,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot1)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot2),40232,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot2)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot3),40233,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot3)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot4),40234,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot4)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot5),40235,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot5)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot6),40236,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot6)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot7),40237,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot7)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot8),40238,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot8)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot9),40239,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot9)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot10),40240,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot10)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot11),40241,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot11)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot12),40242,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot12)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot13),40243,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot13)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot14),40244,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot14)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot15),40245,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot15)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot16),40246,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot16)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot17),40247,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot17)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot18),40248,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot18)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot19),40249,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot19)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot20),40250,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot20)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot21),40251,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot21)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot22),40252,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot22)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot23),40253,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot23)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot24),40254,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot24)
EFEM-Robot_WaferPutError(UpperArm-P1-Slot25),40255,,1,EFEM-Robot_WaferPutError(UpperArm-P1-Slot25)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot1),40256,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot1)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot2),40257,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot2)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot3),40258,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot3)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot4),40259,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot4)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot5),40260,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot5)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot6),40261,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot6)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot7),40262,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot7)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot8),40263,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot8)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot9),40264,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot9)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot10),40265,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot10)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot11),40266,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot11)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot12),40267,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot12)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot13),40268,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot13)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot14),40269,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot14)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot15),40270,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot15)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot16),40271,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot16)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot17),40272,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot17)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot18),40273,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot18)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot19),40274,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot19)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot20),40275,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot20)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot21),40276,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot21)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot22),40277,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot22)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot23),40278,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot23)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot24),40279,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot24)
EFEM-Robot_WaferPutError(LowerArm-P2-Slot25),40280,,1,EFEM-Robot_WaferPutError(LowerArm-P2-Slot25)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot1),40281,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot1)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot2),40282,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot2)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot3),40283,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot3)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot4),40284,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot4)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot5),40285,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot5)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot6),40286,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot6)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot7),40287,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot7)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot8),40288,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot8)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot9),40289,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot9)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot10),40290,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot10)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot11),40291,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot11)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot12),40292,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot12)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot13),40293,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot13)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot14),40294,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot14)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot15),40295,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot15)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot16),40296,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot16)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot17),40297,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot17)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot18),40298,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot18)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot19),40299,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot19)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot20),40300,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot20)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot21),40301,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot21)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot22),40302,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot22)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot23),40303,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot23)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot24),40304,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot24)
EFEM-Robot_WaferPutError(UpperArm-P2-Slot25),40305,,1,EFEM-Robot_WaferPutError(UpperArm-P2-Slot25)
EFEM-Robot_WaferPutError(LowerArm-Aligner1-Slot1),40306,,1,EFEM-Robot_WaferPutError(LowerArm-Aligner1-Slot1)
EFEM-Robot_WaferPutError(LowerArm-Aligner1-Slot2),40307,,1,EFEM-Robot_WaferPutError(LowerArm-Aligner1-Slot2)
EFEM-Robot_WaferPutError(LowerArm-Aligner1-Slot3),40308,,1,EFEM-Robot_WaferPutError(LowerArm-Aligner1-Slot3)
EFEM-Robot_WaferPutError(LowerArm-Aligner1-Slot4),40309,,1,EFEM-Robot_WaferPutError(LowerArm-Aligner1-Slot4)
